,年月日時,東京,東京.1,府中,八王子,小河内,青梅,練馬,hour,day,month
692,2022/7/12 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,12,7
693,2022/7/12 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,12,7
694,2022/7/12 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,12,7
695,2022/7/13 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,13,7
696,2022/7/13 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,13,7
697,2022/7/13 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,13,7
698,2022/7/13 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,13,7
699,2022/7/13 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,13,7
700,2022/7/13 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,13,7
701,2022/7/13 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,13,7
702,2022/7/13 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,13,7
703,2022/7/13 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,13,7
704,2022/7/13 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,13,7
705,2022/7/13 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,13,7
706,2022/7/13 11:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,11,13,7
707,2022/7/13 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,13,7
708,2022/7/13 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,13,7
709,2022/7/13 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,13,7
710,2022/7/13 15:00:00,0.0,0,0.0,0.0,0.0,0.2,0.0,15,13,7
711,2022/7/13 16:00:00,0.0,0,0.0,0.0,0.0,0.2,0.0,16,13,7
712,2022/7/13 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,13,7
713,2022/7/13 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,13,7
714,2022/7/13 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,13,7
715,2022/7/13 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,13,7
716,2022/7/13 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,13,7
717,2022/7/13 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,13,7
718,2022/7/13 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,13,7
719,2022/7/14 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,14,7
720,2022/7/14 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,14,7
721,2022/7/14 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,14,7
722,2022/7/14 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,14,7
723,2022/7/14 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,14,7
724,2022/7/14 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,14,7
725,2022/7/14 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,14,7
726,2022/7/14 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,14,7
727,2022/7/14 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,14,7
728,2022/7/14 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,14,7
729,2022/7/14 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,14,7
730,2022/7/14 11:00:00,0.1,0,0.0,0.0,0.0,0.0,0.0,11,14,7
731,2022/7/14 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,14,7
732,2022/7/14 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,14,7
733,2022/7/14 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,14,7
734,2022/7/14 15:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,15,14,7
735,2022/7/14 16:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,16,14,7
736,2022/7/14 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,14,7
737,2022/7/14 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,14,7
738,2022/7/14 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,14,7
739,2022/7/14 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,14,7
740,2022/7/14 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,14,7
741,2022/7/14 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,14,7
742,2022/7/14 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,14,7
743,2022/7/15 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,15,7
744,2022/7/15 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,15,7
745,2022/7/15 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,15,7
746,2022/7/15 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,15,7
747,2022/7/15 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,15,7
748,2022/7/15 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,15,7
749,2022/7/15 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,15,7
750,2022/7/15 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,15,7
751,2022/7/15 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,15,7
752,2022/7/15 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,15,7
753,2022/7/15 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,15,7
754,2022/7/15 11:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,11,15,7
755,2022/7/15 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,15,7
756,2022/7/15 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,15,7
757,2022/7/15 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,15,7
758,2022/7/15 15:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,15,15,7
759,2022/7/15 16:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,16,15,7
760,2022/7/15 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,15,7
761,2022/7/15 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,15,7
762,2022/7/15 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,15,7
763,2022/7/15 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,15,7
764,2022/7/15 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,15,7
765,2022/7/15 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,15,7
766,2022/7/15 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,15,7
767,2022/7/16 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,16,7
768,2022/7/16 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,16,7
769,2022/7/16 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,16,7
770,2022/7/16 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,16,7
771,2022/7/16 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,16,7
772,2022/7/16 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,16,7
773,2022/7/16 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,16,7
774,2022/7/16 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,16,7
775,2022/7/16 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,16,7
776,2022/7/16 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,16,7
777,2022/7/16 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,16,7
778,2022/7/16 11:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,11,16,7
779,2022/7/16 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,16,7
780,2022/7/16 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,16,7
781,2022/7/16 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,16,7
782,2022/7/16 15:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,15,16,7
783,2022/7/16 16:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,16,16,7
784,2022/7/16 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,16,7
785,2022/7/16 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,16,7
786,2022/7/16 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,16,7
787,2022/7/16 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,16,7
788,2022/7/16 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,16,7
789,2022/7/16 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,16,7
790,2022/7/16 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,16,7
791,2022/7/17 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,17,7
792,2022/7/17 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,17,7
793,2022/7/17 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,17,7
794,2022/7/17 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,17,7
795,2022/7/17 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,17,7
796,2022/7/17 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,17,7
797,2022/7/17 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,17,7
798,2022/7/17 7:00:00,0.0,0,0.0,0.1,0.0,0.1,0.0,7,17,7
799,2022/7/17 8:00:00,0.6,0,0.3,0.0,0.0,0.0,0.3,8,17,7
800,2022/7/17 9:00:00,0.0,0,0.0,0.0,0.1,0.8,0.0,9,17,7
801,2022/7/17 10:00:00,0.0,0,0.5,1.0,0.4,0.6,0.4,10,17,7
802,2022/7/17 11:00:00,0.1,0,1.0,1.0,0.0,0.8,1.0,11,17,7
803,2022/7/17 12:00:00,0.2,0,1.0,0.6,0.3,0.4,0.8,12,17,7
804,2022/7/17 13:00:00,0.9,0,1.0,1.0,0.3,0.6,0.7,13,17,7
805,2022/7/17 14:00:00,0.5,0,1.0,1.0,0.3,0.9,1.0,14,17,7
806,2022/7/17 15:00:00,0.9,0,0.9,1.0,0.5,0.6,1.0,15,17,7
807,2022/7/17 16:00:00,0.9,0,1.0,1.0,0.1,0.2,0.7,16,17,7
808,2022/7/17 17:00:00,0.3,0,0.5,0.5,0.2,0.2,0.3,17,17,7
809,2022/7/17 18:00:00,0.9,0,0.8,0.3,0.1,0.0,0.5,18,17,7
810,2022/7/17 19:00:00,0.2,0,0.5,0.2,0.0,0.0,0.3,19,17,7
811,2022/7/17 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,17,7
812,2022/7/17 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,17,7
813,2022/7/17 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,17,7
814,2022/7/17 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,17,7
815,2022/7/18 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,18,7
816,2022/7/18 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,18,7
817,2022/7/18 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,18,7
818,2022/7/18 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,18,7
819,2022/7/18 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,18,7
820,2022/7/18 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,18,7
821,2022/7/18 6:00:00,0.4,0,0.0,0.0,0.0,0.0,0.0,6,18,7
822,2022/7/18 7:00:00,0.1,0,0.0,0.0,0.1,0.1,0.0,7,18,7
823,2022/7/18 8:00:00,0.1,0,0.3,0.2,0.3,0.5,0.4,8,18,7
824,2022/7/18 9:00:00,0.2,0,0.0,0.0,0.3,0.0,0.0,9,18,7
825,2022/7/18 10:00:00,0.4,0,0.3,0.4,0.7,0.4,0.2,10,18,7
826,2022/7/18 11:00:00,1.0,0,0.9,0.9,1.0,1.0,1.0,11,18,7
827,2022/7/18 12:00:00,1.0,0,1.0,1.0,1.0,1.0,0.9,12,18,7
828,2022/7/18 13:00:00,1.0,0,0.9,0.9,0.1,0.9,0.8,13,18,7
829,2022/7/18 14:00:00,0.9,0,0.6,0.4,0.2,0.2,0.5,14,18,7
830,2022/7/18 15:00:00,0.9,0,0.8,1.0,0.0,0.6,1.0,15,18,7
831,2022/7/18 16:00:00,0.7,0,0.3,0.0,0.0,0.0,0.4,16,18,7
832,2022/7/18 17:00:00,0.2,0,0.2,0.2,0.0,0.0,0.2,17,18,7
833,2022/7/18 18:00:00,0.4,0,0.1,0.1,0.0,0.0,0.3,18,18,7
834,2022/7/18 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,18,7
835,2022/7/18 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,18,7
836,2022/7/18 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,18,7
837,2022/7/18 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,18,7
838,2022/7/18 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,18,7
839,2022/7/19 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,19,7
840,2022/7/19 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,19,7
841,2022/7/19 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,19,7
842,2022/7/19 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,19,7
843,2022/7/19 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,19,7
844,2022/7/19 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,19,7
845,2022/7/19 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,19,7
846,2022/7/19 7:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,7,19,7
847,2022/7/19 8:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,8,19,7
848,2022/7/19 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,19,7
849,2022/7/19 10:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,10,19,7
850,2022/7/19 11:00:00,0.4,0,0.0,0.0,0.0,0.0,0.0,11,19,7
851,2022/7/19 12:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,12,19,7
852,2022/7/19 13:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,13,19,7
853,2022/7/19 14:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,14,19,7
854,2022/7/19 15:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,15,19,7
855,2022/7/19 16:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,16,19,7
856,2022/7/19 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,19,7
857,2022/7/19 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,19,7
858,2022/7/19 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,19,7
859,2022/7/19 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,19,7
860,2022/7/19 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,19,7
861,2022/7/19 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,19,7
862,2022/7/19 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,19,7
863,2022/7/20 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,20,7
864,2022/7/20 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,20,7
865,2022/7/20 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,20,7
866,2022/7/20 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,20,7
867,2022/7/20 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,20,7
868,2022/7/20 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,20,7
869,2022/7/20 6:00:00,0.0,0,0.0,0.2,0.0,0.0,0.0,6,20,7
870,2022/7/20 7:00:00,0.8,0,0.8,0.9,0.1,0.8,1.0,7,20,7
871,2022/7/20 8:00:00,0.9,0,1.0,1.0,0.6,1.0,1.0,8,20,7
872,2022/7/20 9:00:00,0.8,0,1.0,1.0,1.0,1.0,1.0,9,20,7
873,2022/7/20 10:00:00,0.7,0,0.7,1.0,1.0,1.0,0.7,10,20,7
874,2022/7/20 11:00:00,0.5,0,1.0,1.0,1.0,1.0,1.0,11,20,7
875,2022/7/20 12:00:00,0.8,0,1.0,1.0,0.0,1.0,1.0,12,20,7
876,2022/7/20 13:00:00,0.3,0,1.0,1.0,0.0,1.0,1.0,13,20,7
877,2022/7/20 14:00:00,0.9,0,1.0,1.0,0.9,0.5,1.0,14,20,7
878,2022/7/20 15:00:00,0.9,0,0.4,0.8,0.6,0.4,0.5,15,20,7
879,2022/7/20 16:00:00,0.6,0,0.0,0.3,0.1,0.5,0.6,16,20,7
880,2022/7/20 17:00:00,0.6,0,0.1,0.1,0.5,0.2,0.5,17,20,7
881,2022/7/20 18:00:00,0.2,0,0.0,0.0,0.0,0.0,0.0,18,20,7
882,2022/7/20 19:00:00,0.1,0,0.0,0.0,0.0,0.0,0.0,19,20,7
883,2022/7/20 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,20,7
884,2022/7/20 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,20,7
885,2022/7/20 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,20,7
886,2022/7/20 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,20,7
887,2022/7/21 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,21,7
888,2022/7/21 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,21,7
889,2022/7/21 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,21,7
890,2022/7/21 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,21,7
891,2022/7/21 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,21,7
892,2022/7/21 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,21,7
893,2022/7/21 6:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,6,21,7
894,2022/7/21 7:00:00,0.2,0,0.0,0.4,0.3,0.0,0.3,7,21,7
895,2022/7/21 8:00:00,0.7,0,0.5,0.8,0.2,0.0,0.2,8,21,7
896,2022/7/21 9:00:00,0.8,0,0.8,0.6,0.9,0.5,0.8,9,21,7
897,2022/7/21 10:00:00,0.9,0,0.8,0.7,0.9,0.9,0.6,10,21,7
898,2022/7/21 11:00:00,0.9,0,0.9,0.3,0.1,0.3,0.7,11,21,7
899,2022/7/21 12:00:00,0.7,0,0.4,0.7,0.0,0.1,0.2,12,21,7
900,2022/7/21 13:00:00,0.6,0,0.3,0.7,0.3,0.0,0.5,13,21,7
901,2022/7/21 14:00:00,0.9,0,0.6,1.0,0.3,0.9,0.4,14,21,7
902,2022/7/21 15:00:00,0.6,0,0.5,0.3,0.0,0.3,0.6,15,21,7
903,2022/7/21 16:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,16,21,7
904,2022/7/21 17:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,17,21,7
905,2022/7/21 18:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,18,21,7
906,2022/7/21 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,21,7
907,2022/7/21 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,21,7
908,2022/7/21 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,21,7
909,2022/7/21 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,21,7
910,2022/7/21 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,21,7
911,2022/7/22 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,22,7
912,2022/7/22 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,22,7
913,2022/7/22 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,22,7
914,2022/7/22 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,22,7
915,2022/7/22 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,22,7
916,2022/7/22 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,22,7
917,2022/7/22 6:00:00,0.2,0,0.0,0.0,0.0,0.0,0.0,6,22,7
918,2022/7/22 7:00:00,0.3,0,0.0,0.2,0.0,0.2,0.4,7,22,7
919,2022/7/22 8:00:00,0.4,0,0.0,0.0,0.0,0.0,0.2,8,22,7
920,2022/7/22 9:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,9,22,7
921,2022/7/22 10:00:00,0.0,0,0.0,0.0,0.2,0.0,0.0,10,22,7
922,2022/7/22 11:00:00,0.0,0,0.0,0.0,0.8,0.1,0.0,11,22,7
923,2022/7/22 12:00:00,0.2,0,0.3,0.7,1.0,0.2,0.0,12,22,7
924,2022/7/22 13:00:00,0.6,0,0.5,0.9,0.1,0.7,0.7,13,22,7
925,2022/7/22 14:00:00,1.0,0,1.0,0.8,0.1,0.0,1.0,14,22,7
926,2022/7/22 15:00:00,1.0,0,1.0,1.0,0.3,0.0,1.0,15,22,7
927,2022/7/22 16:00:00,1.0,0,1.0,1.0,0.0,0.0,1.0,16,22,7
928,2022/7/22 17:00:00,1.0,0,1.0,1.0,0.2,0.3,1.0,17,22,7
929,2022/7/22 18:00:00,1.0,0,1.0,0.5,0.0,1.0,1.0,18,22,7
930,2022/7/22 19:00:00,0.5,0,0.4,0.3,0.0,0.3,0.6,19,22,7
931,2022/7/22 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,22,7
932,2022/7/22 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,22,7
933,2022/7/22 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,22,7
934,2022/7/22 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,22,7
935,2022/7/23 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,23,7
936,2022/7/23 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,23,7
937,2022/7/23 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,23,7
938,2022/7/23 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,23,7
939,2022/7/23 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,23,7
940,2022/7/23 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,23,7
941,2022/7/23 6:00:00,0.0,0,0.2,0.5,0.7,0.1,0.0,6,23,7
942,2022/7/23 7:00:00,0.0,0,0.4,0.9,1.0,1.0,0.3,7,23,7
943,2022/7/23 8:00:00,0.1,0,1.0,1.0,1.0,1.0,1.0,8,23,7
944,2022/7/23 9:00:00,0.6,0,1.0,1.0,1.0,1.0,1.0,9,23,7
945,2022/7/23 10:00:00,0.3,0,1.0,1.0,1.0,1.0,1.0,10,23,7
946,2022/7/23 11:00:00,0.8,0,1.0,0.9,1.0,1.0,1.0,11,23,7
947,2022/7/23 12:00:00,0.9,0,1.0,1.0,0.9,1.0,1.0,12,23,7
948,2022/7/23 13:00:00,1.0,0,1.0,1.0,0.0,0.8,1.0,13,23,7
949,2022/7/23 14:00:00,1.0,0,0.4,1.0,0.0,0.0,0.9,14,23,7
950,2022/7/23 15:00:00,1.0,0,0.3,1.0,0.0,0.0,0.5,15,23,7
951,2022/7/23 16:00:00,1.0,0,0.9,0.9,0.4,0.0,1.0,16,23,7
952,2022/7/23 17:00:00,0.8,0,0.2,0.4,0.1,0.2,1.0,17,23,7
953,2022/7/23 18:00:00,0.6,0,0.2,0.2,0.0,0.3,0.5,18,23,7
954,2022/7/23 19:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,19,23,7
955,2022/7/23 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,23,7
956,2022/7/23 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,23,7
957,2022/7/23 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,23,7
958,2022/7/23 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,23,7
959,2022/7/24 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,24,7
960,2022/7/24 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,24,7
961,2022/7/24 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,24,7
962,2022/7/24 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,24,7
963,2022/7/24 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,24,7
964,2022/7/24 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,24,7
965,2022/7/24 6:00:00,0.4,0,0.4,0.4,0.0,0.1,0.1,6,24,7
966,2022/7/24 7:00:00,0.5,0,0.5,0.9,0.2,0.3,0.3,7,24,7
967,2022/7/24 8:00:00,0.2,0,0.8,1.0,0.1,1.0,0.4,8,24,7
968,2022/7/24 9:00:00,0.8,0,0.3,0.3,0.1,0.3,1.0,9,24,7
969,2022/7/24 10:00:00,0.4,0,0.0,0.0,0.6,0.3,0.1,10,24,7
970,2022/7/24 11:00:00,0.6,0,0.4,0.3,0.5,0.0,0.6,11,24,7
971,2022/7/24 12:00:00,1.0,0,1.0,1.0,0.1,0.3,1.0,12,24,7
972,2022/7/24 13:00:00,0.9,0,1.0,1.0,0.1,0.0,1.0,13,24,7
973,2022/7/24 14:00:00,0.8,0,1.0,1.0,0.6,0.0,1.0,14,24,7
974,2022/7/24 15:00:00,1.0,0,1.0,1.0,0.3,0.5,1.0,15,24,7
975,2022/7/24 16:00:00,0.9,0,1.0,1.0,0.0,0.8,1.0,16,24,7
976,2022/7/24 17:00:00,0.9,0,1.0,1.0,0.0,0.8,1.0,17,24,7
977,2022/7/24 18:00:00,0.8,0,0.5,0.2,0.0,0.0,0.9,18,24,7
978,2022/7/24 19:00:00,0.1,0,0.0,0.0,0.0,0.0,0.0,19,24,7
979,2022/7/24 20:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,20,24,7
980,2022/7/24 21:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,21,24,7
981,2022/7/24 22:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,22,24,7
982,2022/7/24 23:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,23,24,7
983,2022/7/25 0:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,0,25,7
984,2022/7/25 1:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,1,25,7
985,2022/7/25 2:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,2,25,7
986,2022/7/25 3:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,3,25,7
987,2022/7/25 4:00:00,0.0,1,0.0,0.0,0.0,0.0,0.0,4,25,7
988,2022/7/25 5:00:00,0.0,0,0.0,0.0,0.0,0.0,0.0,5,25,7
